<grid>
0.426797
(16465, 20756),(16517, 20409)
(16625, 21172),(16731, 20409)
(16891, 21132),(16997, 20409)
(17105, 20756),(17157, 20409)
(17265, 20756),(17317, 20409)
(17425, 20756),(17477, 20409)
(17585, 20756),(17637, 20409)
(17745, 20756),(17797, 20409)
(17905, 20756),(17957, 20409)
(18065, 20756),(18117, 20409)
(18225, 20756),(18597, 20409)
(18705, 20756),(18757, 20409)
(18865, 20756),(18917, 20409)
(19025, 20756),(19077, 20409)
(19185, 20756),(19237, 20409)
(19345, 20756),(19397, 20409)
(19505, 20756),(19557, 20409)
(19665, 20756),(19717, 20409)
(19825, 21132),(19931, 20409)
(16731, 21172),(16997, 21132)
(19825, 21172),(20000, 21132)
(15130, 20948),(15397, 20852)
(15505, 21199),(15557, 20852)
(15665, 21199),(15717, 20852)
(15825, 21199),(15877, 20852)
(15985, 21199),(16037, 20852)
(16145, 21199),(16197, 20852)
(16305, 21199),(16357, 20852)
(16465, 21199),(16517, 20852)
(17105, 21199),(17157, 20852)
(17265, 21199),(17317, 20852)
(17425, 21199),(17477, 20852)
(17585, 21199),(17637, 20852)
(17745, 21199),(17797, 20852)
(17905, 21199),(17957, 20852)
(18065, 21199),(18117, 20852)
(18225, 21199),(18597, 20852)
(18705, 21199),(18757, 20852)
(18865, 21199),(18917, 20852)
(19025, 21199),(19077, 20852)
(19185, 21199),(19237, 20852)
(19345, 21199),(19397, 20852)
(19505, 21199),(19557, 20852)
(19665, 21199),(19717, 20852)
(15065, 21020),(15397, 20948)
(15145, 21199),(15397, 21020)
(15145, 21292),(16517, 21199)
(17105, 21300),(19717, 21199)
(15065, 21300),(16517, 21292)
(15130, 21396),(20000, 21300)
(0, 40000),(1014, 20000)
(1014, 20116),(2037, 20000)
(2037, 20116),(2145, 20000)
(2145, 20116),(2197, 20000)
(2197, 20116),(2305, 20000)
(2305, 20116),(2357, 20000)
(2357, 20116),(2465, 20000)
(2465, 20116),(2517, 20000)
(2517, 20116),(2625, 20000)
(2625, 20116),(2677, 20000)
(2677, 20116),(2785, 20000)
(2785, 20116),(2837, 20000)
(2837, 20116),(2945, 20000)
(2945, 20116),(2997, 20000)
(2997, 20116),(3105, 20000)
(3105, 20116),(3157, 20000)
(3157, 20116),(3745, 20020)
(3745, 20116),(3797, 20000)
(3797, 20116),(3905, 20000)
(3905, 20116),(3957, 20000)
(3957, 20116),(4065, 20000)
(4065, 20116),(4117, 20000)
(4117, 20116),(4225, 20000)
(4225, 20116),(4277, 20000)
(4277, 20116),(4385, 20000)
(4385, 20116),(4437, 20000)
(4437, 20116),(4545, 20000)
(4545, 20116),(4597, 20000)
(4597, 20116),(4705, 20000)
(4705, 20116),(4757, 20000)
(4757, 20116),(5345, 20000)
(5345, 20116),(5397, 20000)
(5397, 20116),(5505, 20000)
(5505, 20116),(5557, 20000)
(5557, 20116),(5665, 20000)
(5665, 20116),(5717, 20000)
(5717, 20116),(5825, 20000)
(5825, 20116),(5877, 20000)
(5877, 20116),(5985, 20000)
(5985, 20116),(6037, 20000)
(6037, 20116),(6145, 20000)
(6145, 20116),(6197, 20000)
(6197, 20116),(6305, 20000)
(6305, 20116),(6357, 20000)
(6357, 20116),(6945, 20020)
(6945, 20116),(6997, 20000)
(6997, 20116),(7105, 20000)
(7105, 20116),(7157, 20000)
(7157, 20116),(7265, 20000)
(7265, 20116),(7317, 20000)
(7317, 20116),(7425, 20000)
(7425, 20116),(7477, 20000)
(7477, 20116),(7585, 20000)
(7585, 20116),(7637, 20000)
(7637, 20116),(7745, 20000)
(7745, 20116),(7797, 20000)
(7797, 20116),(7905, 20000)
(7905, 20116),(7957, 20000)
(7957, 20116),(8545, 20000)
(8545, 20116),(8597, 20000)
(8597, 20116),(8705, 20000)
(8705, 20116),(8757, 20000)
(8757, 20116),(8865, 20000)
(8865, 20116),(8917, 20000)
(8917, 20116),(9025, 20000)
(9025, 20116),(9077, 20000)
(9077, 20116),(9185, 20000)
(9185, 20116),(9237, 20000)
(9237, 20116),(9345, 20000)
(9345, 20116),(9397, 20000)
(9397, 20116),(9505, 20000)
(9505, 20116),(9557, 20000)
(9557, 20116),(10145, 20020)
(10145, 20116),(10197, 20000)
(10197, 20116),(10305, 20000)
(10305, 20116),(10357, 20000)
(10357, 20116),(10465, 20000)
(10465, 20116),(10517, 20000)
(10517, 20116),(10625, 20000)
(10625, 20116),(10677, 20000)
(10677, 20116),(10785, 20000)
(10785, 20116),(10837, 20000)
(10837, 20116),(10945, 20000)
(10945, 20116),(10997, 20000)
(10997, 20116),(11105, 20000)
(11105, 20116),(11157, 20000)
(11157, 20116),(11745, 20000)
(11745, 20116),(11797, 20000)
(11797, 20116),(11905, 20000)
(11905, 20116),(11957, 20000)
(11957, 20116),(12065, 20000)
(12065, 20116),(12117, 20000)
(12117, 20116),(12225, 20000)
(12225, 20116),(12277, 20000)
(12277, 20116),(12385, 20000)
(12385, 20116),(12437, 20000)
(12437, 20116),(12545, 20000)
(12545, 20116),(12597, 20000)
(12597, 20116),(12705, 20000)
(12705, 20116),(12757, 20000)
(12757, 20116),(13345, 20020)
(13345, 20116),(13397, 20000)
(13397, 20116),(13505, 20000)
(13505, 20116),(13557, 20000)
(13557, 20116),(13665, 20000)
(13665, 20116),(13717, 20000)
(13717, 20116),(13825, 20000)
(13825, 20116),(13877, 20000)
(13877, 20116),(13985, 20000)
(13985, 20116),(14037, 20000)
(14037, 20116),(14145, 20000)
(14145, 20116),(14197, 20000)
(14197, 20116),(14305, 20000)
(14305, 20116),(14357, 20000)
(14357, 20116),(14945, 20000)
(14945, 20116),(14997, 20000)
(14997, 20116),(15105, 20000)
(15105, 20116),(15157, 20000)
(15157, 20116),(15265, 20000)
(15265, 20116),(15317, 20000)
(15317, 20116),(15425, 20000)
(15425, 20116),(15477, 20000)
(15477, 20116),(15585, 20000)
(15585, 20116),(15637, 20000)
(15637, 20116),(15745, 20000)
(15745, 20116),(15797, 20000)
(15797, 20116),(15905, 20000)
(15905, 20116),(15957, 20000)
(15957, 20116),(16545, 20020)
(16545, 20116),(16597, 20000)
(16597, 20116),(16705, 20000)
(16705, 20116),(16757, 20000)
(16757, 20116),(16865, 20000)
(16865, 20116),(16917, 20000)
(16917, 20116),(17025, 20000)
(17025, 20116),(17077, 20000)
(17077, 20116),(17185, 20000)
(17185, 20116),(17237, 20000)
(17237, 20116),(17345, 20000)
(17345, 20116),(17397, 20000)
(17397, 20116),(17505, 20000)
(17505, 20116),(17557, 20000)
(17557, 20116),(18145, 20000)
(18145, 20116),(18197, 20000)
(18197, 20116),(18305, 20000)
(18305, 20116),(18357, 20000)
(18357, 20116),(18465, 20000)
(18465, 20116),(18517, 20000)
(18517, 20116),(18625, 20000)
(18625, 20116),(18677, 20000)
(18677, 20116),(18785, 20000)
(18785, 20116),(18837, 20000)
(18837, 20116),(18945, 20000)
(18945, 20116),(18997, 20000)
(18997, 20116),(19105, 20000)
(19105, 20116),(19157, 20000)
(19157, 20116),(19745, 20020)
(19745, 20116),(19797, 20000)
(19797, 20116),(19905, 20000)
(19905, 20116),(19957, 20000)
(19957, 20116),(20000, 20000)
(1014, 29076),(1899, 28532)
(1899, 28964),(1917, 28644)
(2025, 27044),(2027, 26724)
(2025, 27684),(2027, 27364)
(2025, 28324),(2027, 28004)
(2105, 21572),(2157, 21492)
(2105, 22036),(2157, 21956)
(2105, 24132),(2157, 24052)
(2105, 24596),(2157, 24516)
(2105, 24772),(2157, 24692)
(2105, 25236),(2157, 25156)
(2105, 25876),(2139, 25332)
(2139, 25764),(2157, 25444)
(2155, 27156),(2197, 26612)
(2155, 27796),(2197, 27252)
(2155, 28436),(2197, 27892)
(2265, 25764),(2331, 25444)
(2105, 26516),(2317, 25972)
(2317, 26516),(2340, 26364)
(2317, 26124),(2334, 25972)
(2345, 22676),(2397, 22132)
(2397, 22212),(2477, 22132)
(2397, 22676),(2477, 22596)
(2305, 26804),(2437, 26612)
(2305, 27156),(2317, 26804)
(2425, 27060),(2437, 26804)
(2305, 27796),(2317, 27252)
(2317, 27796),(2425, 27604)
(2425, 27796),(2437, 27348)
(2305, 28084),(2437, 27892)
(2305, 28436),(2317, 28084)
(2425, 28340),(2437, 28084)
(2265, 22036),(2557, 21492)
(2557, 21572),(2637, 21492)
(2557, 22036),(2637, 21956)
(2265, 24596),(2557, 24052)
(2557, 24132),(2637, 24052)
(2557, 24596),(2637, 24516)
(2265, 25236),(2557, 24692)
(2557, 24772),(2637, 24692)
(2557, 25236),(2637, 25156)
(2491, 25876),(2557, 25332)
(2557, 25484),(2580, 25332)
(2557, 25876),(2574, 25724)
(2585, 22212),(2637, 22132)
(2585, 22676),(2637, 22596)
(2545, 27060),(2597, 26708)
(2597, 26772),(2677, 26708)
(2597, 27060),(2677, 26996)
(2545, 27700),(2597, 27348)
(2597, 27412),(2677, 27348)
(2597, 27700),(2677, 27636)
(2545, 28340),(2597, 27988)
(2597, 28052),(2677, 27988)
(2597, 28340),(2677, 28276)
(2642, 26516),(2651, 26364)
(2745, 21572),(2797, 21492)
(2745, 22036),(2797, 21956)
(2745, 22212),(2797, 22132)
(2745, 22676),(2797, 22596)
(2745, 24132),(2797, 24052)
(2745, 24596),(2797, 24516)
(2745, 24772),(2797, 24692)
(2745, 25236),(2797, 25156)
(2683, 26660),(3014, 26612)
(2683, 26692),(2779, 26660)
(2683, 27796),(2779, 27716)
(2779, 27796),(3014, 27748)
(2683, 27940),(3014, 27892)
(2683, 27972),(2779, 27940)
(2785, 27156),(2837, 26932)
(2785, 27476),(2837, 27252)
(2785, 28436),(2837, 28212)
(2811, 26516),(2939, 25972)
(2939, 26404),(2957, 26084)
(2945, 27076),(3014, 27028)
(2945, 27380),(3014, 27332)
(2945, 28356),(3014, 28308)
(2882, 25412),(3117, 25332)
(2882, 25484),(3037, 25412)
(2905, 25724),(3037, 25484)
(2888, 25876),(3037, 25724)
(3037, 25876),(3117, 25796)
(3088, 27156),(3094, 27108)
(3088, 27300),(3094, 27252)
(3088, 28436),(3094, 28388)
(3088, 28580),(3094, 28532)
(2785, 26836),(2955, 26788)
(2955, 26836),(3008, 26756)
(3008, 26932),(3044, 26756)
(3044, 27012),(3077, 26756)
(3077, 27012),(3265, 26996)
(3088, 26756),(3094, 26692)
(3077, 26772),(3317, 26756)
(3265, 27012),(3317, 26772)
(2785, 27620),(2955, 27572)
(3044, 27412),(3317, 27396)
(2955, 27652),(3008, 27572)
(3008, 27652),(3044, 27476)
(3044, 27652),(3077, 27412)
(3265, 27636),(3317, 27412)
(3077, 27652),(3317, 27636)
(3088, 27716),(3094, 27652)
(2785, 28116),(2955, 28068)
(2955, 28116),(3008, 28036)
(3008, 28212),(3044, 28036)
(3044, 28292),(3077, 28036)
(3077, 28292),(3265, 28276)
(3088, 28036),(3094, 27972)
(3077, 28052),(3317, 28036)
(3265, 28292),(3317, 28052)
(3145, 26516),(3179, 25972)
(3179, 26404),(3197, 26084)
(2905, 24596),(3197, 24052)
(3197, 24132),(3277, 24052)
(3197, 24596),(3277, 24516)
(2905, 25236),(3197, 24692)
(3197, 24772),(3277, 24692)
(3197, 25236),(3277, 25156)
(3225, 25412),(3277, 25332)
(3225, 25876),(3277, 25796)
(3385, 24132),(3437, 24052)
(3385, 24596),(3437, 24516)
(3385, 24772),(3437, 24692)
(3385, 25236),(3437, 25156)
(3385, 26516),(3419, 25972)
(3419, 26404),(3437, 26084)
(2905, 22676),(3499, 22132)
(3499, 22564),(3517, 22244)
(3545, 24772),(3597, 24692)
(3545, 25236),(3597, 25156)
(3505, 27156),(3557, 26612)
(3557, 26644),(3637, 26612)
(3505, 27796),(3557, 27252)
(3557, 27796),(3637, 27764)
(3505, 28436),(3557, 27892)
(3557, 27924),(3637, 27892)
(3385, 25876),(3677, 25332)
(3677, 25412),(3757, 25332)
(3677, 25876),(3757, 25796)
(3745, 27060),(3797, 27054)
(3745, 27354),(3797, 27348)
(3745, 28340),(3797, 28334)
(3625, 26516),(3819, 25972)
(3819, 26404),(3837, 26084)
(3545, 24596),(3837, 24052)
(3837, 24132),(3917, 24052)
(3837, 24596),(3917, 24516)
(3865, 25412),(3917, 25332)
(3865, 25876),(3917, 25796)
(3905, 26996),(3917, 26804)
(3905, 27604),(3917, 27412)
(3905, 28276),(3917, 28084)
(4025, 24132),(4077, 24052)
(4025, 24596),(4077, 24516)
(4025, 26932),(4077, 26804)
(4025, 27604),(4077, 27476)
(4025, 28212),(4077, 28084)
(4025, 26516),(4077, 25972)
(4077, 26052),(4157, 25972)
(4077, 26516),(4157, 26436)
(3888, 27156),(4088, 27092)
(4088, 27156),(4134, 27028)
(4134, 27156),(4214, 27108)
(3888, 27300),(4214, 27252)
(3888, 27316),(4134, 27300)
(4088, 27380),(4134, 27316)
(3888, 28436),(4088, 28372)
(4088, 28436),(4134, 28308)
(4134, 28436),(4214, 28388)
(3705, 25236),(4139, 24692)
(4139, 25124),(4157, 24804)
(4265, 26052),(4317, 25972)
(4265, 26516),(4317, 26436)
(3888, 26708),(4134, 26612)
(4134, 26708),(4214, 26692)
(4185, 26932),(4197, 26708)
(4197, 26788),(4214, 26708)
(4214, 26788),(4317, 26756)
(4305, 27012),(4317, 26788)
(3888, 27796),(4134, 27700)
(4305, 27620),(4317, 27396)
(4185, 27620),(4197, 27476)
(4185, 27652),(4317, 27620)
(4185, 27700),(4214, 27652)
(4134, 27716),(4214, 27700)
(3888, 27988),(4134, 27892)
(4134, 27988),(4214, 27972)
(4185, 28212),(4197, 27988)
(4197, 28068),(4214, 27988)
(4214, 28068),(4317, 28036)
(4305, 28292),(4317, 28068)
(4025, 25876),(4317, 25332)
(4317, 25412),(4397, 25332)
(4317, 25876),(4397, 25796)
(4345, 25236),(4397, 24692)
(4397, 24772),(4477, 24692)
(4397, 25236),(4477, 25156)
(4185, 24596),(4477, 24052)
(4477, 24132),(4557, 24052)
(4477, 24596),(4557, 24516)
(4505, 25412),(4557, 25332)
(4505, 25876),(4557, 25796)
(4505, 27076),(4517, 26692)
(4505, 27716),(4517, 27332)
(4505, 28356),(4517, 27972)
(4585, 24772),(4637, 24692)
(4585, 25236),(4637, 25156)
(4665, 24132),(4717, 24052)
(4665, 24596),(4717, 24516)
(4905, 27044),(4907, 26724)
(4905, 27684),(4907, 27364)
(4905, 28324),(4907, 28004)
(4425, 26516),(4939, 25972)
(4939, 26404),(4957, 26084)
(4665, 25876),(4957, 25332)
(4957, 25412),(5037, 25332)
(4957, 25876),(5037, 25796)
(5035, 27156),(5077, 26612)
(5035, 27796),(5077, 27252)
(5035, 28436),(5077, 27892)
(4745, 25236),(5037, 24692)
(5037, 24772),(5117, 24692)
(5037, 25236),(5117, 25156)
(4825, 24596),(5117, 24052)
(5117, 24132),(5197, 24052)
(5117, 24596),(5197, 24516)
(5145, 25412),(5197, 25332)
(5145, 25876),(5197, 25796)
(5145, 26516),(5179, 25972)
(5179, 26404),(5197, 26084)
(5225, 24772),(5277, 24692)
(5225, 25236),(5277, 25156)
(5305, 24132),(5357, 24052)
(5305, 24596),(5357, 24516)
(5305, 26404),(5371, 26084)
(5185, 26804),(5317, 26612)
(5185, 27156),(5197, 26804)
(5305, 27060),(5317, 26804)
(5185, 27796),(5197, 27252)
(5197, 27796),(5305, 27604)
(5305, 27796),(5317, 27348)
(5185, 28084),(5317, 27892)
(5185, 28436),(5197, 28084)
(5305, 28340),(5317, 28084)
(5425, 27060),(5477, 26708)
(5477, 26772),(5557, 26708)
(5477, 27060),(5557, 26996)
(5425, 27700),(5477, 27348)
(5477, 27412),(5557, 27348)
(5477, 27700),(5557, 27636)
(5425, 28340),(5477, 27988)
(5477, 28052),(5557, 27988)
(5477, 28340),(5557, 28276)
(5305, 25876),(5597, 25332)
(5597, 25412),(5677, 25332)
(5597, 25876),(5677, 25796)
(5563, 26660),(5894, 26612)
(5563, 26692),(5659, 26660)
(5563, 27796),(5659, 27716)
(5659, 27796),(5894, 27748)
(5563, 27940),(5894, 27892)
(5563, 27972),(5659, 27940)
(5665, 27156),(5717, 26932)
(5665, 27476),(5717, 27252)
(5665, 28436),(5717, 28212)
(5385, 25236),(5677, 24692)
(5677, 24772),(5757, 24692)
(5677, 25236),(5757, 25156)
(5465, 24596),(5757, 24052)
(5757, 24132),(5837, 24052)
(5757, 24596),(5837, 24516)
(5785, 25412),(5837, 25332)
(5785, 25876),(5837, 25796)
(5825, 27076),(5894, 27028)
(5825, 27380),(5894, 27332)
(5825, 28356),(5894, 28308)
(5865, 24772),(5917, 24692)
(5865, 25236),(5917, 25156)
(5945, 24132),(5997, 24052)
(5945, 24596),(5997, 24516)
(5968, 27156),(5974, 27108)
(5968, 27300),(5974, 27252)
(5968, 28436),(5974, 28388)
(5968, 28580),(5974, 28532)
(5665, 26836),(5835, 26788)
(5835, 26836),(5888, 26756)
(5888, 26932),(5924, 26756)
(5924, 27012),(5957, 26756)
(5957, 27012),(6145, 26996)
(5968, 26756),(5974, 26692)
(5957, 26772),(6197, 26756)
(6145, 27012),(6197, 26772)
(5665, 27620),(5835, 27572)
(5924, 27412),(6197, 27396)
(5835, 27652),(5888, 27572)
(5888, 27652),(5924, 27476)
(5924, 27652),(5957, 27412)
(6145, 27636),(6197, 27412)
(5957, 27652),(6197, 27636)
(5968, 27716),(5974, 27652)
(5665, 28116),(5835, 28068)
(5835, 28116),(5888, 28036)
(5888, 28212),(5924, 28036)
(5924, 28292),(5957, 28036)
(5957, 28292),(6145, 28276)
(5968, 28036),(5974, 27972)
(5957, 28052),(6197, 28036)
(6145, 28292),(6197, 28052)
(5531, 26516),(6094, 25972)
(6094, 26052),(6259, 25972)
(6094, 26516),(6259, 26436)
(6094, 26340),(6157, 26148)
(5945, 25876),(6237, 25332)
(6237, 25412),(6317, 25332)
(6237, 25876),(6317, 25796)
(6025, 25236),(6317, 24692)
(6317, 24772),(6397, 24692)
(6317, 25236),(6397, 25156)
(6105, 24596),(6397, 24052)
(6397, 24132),(6477, 24052)
(6397, 24596),(6477, 24516)
(6425, 25412),(6477, 25332)
(6425, 25876),(6477, 25796)
(6385, 27156),(6437, 26612)
(6437, 26644),(6517, 26612)
(6385, 27796),(6437, 27252)
(6437, 27796),(6517, 27764)
(6385, 28436),(6437, 27892)
(6437, 27924),(6517, 27892)
(6425, 26420),(6477, 25972)
(6477, 26036),(6654, 25972)
(6477, 26132),(6492, 26036)
(6477, 26140),(6557, 26132)
(6477, 26420),(6557, 26412)
(6505, 24772),(6557, 24692)
(6505, 25236),(6557, 25156)
(6585, 24132),(6637, 24052)
(6585, 24596),(6637, 24516)
(6625, 27060),(6677, 27054)
(6625, 27354),(6677, 27348)
(6625, 28340),(6677, 28334)
(6665, 26324),(6717, 26321)
(6665, 26516),(6734, 26420)
(6785, 26996),(6797, 26804)
(6785, 27604),(6797, 27412)
(6785, 28276),(6797, 28084)
(6825, 26420),(6877, 26196)
(6585, 25876),(6859, 25332)
(6859, 25764),(6877, 25444)
(6905, 26932),(6957, 26804)
(6905, 27604),(6957, 27476)
(6905, 28212),(6957, 28084)
(6985, 26356),(7037, 26068)
(6768, 27156),(6968, 27092)
(6968, 27156),(7014, 27028)
(7014, 27156),(7094, 27108)
(6768, 27300),(7094, 27252)
(6768, 27316),(7014, 27300)
(6968, 27380),(7014, 27316)
(6768, 28436),(6968, 28372)
(6968, 28436),(7014, 28308)
(7014, 28436),(7094, 28388)
(6665, 25236),(6957, 24692)
(6957, 25236),(7145, 25196)
(6957, 24796),(6974, 24692)
(6974, 24796),(7277, 24788)
(7145, 25236),(7214, 25132)
(7065, 25428),(7134, 25332)
(7065, 25876),(7077, 25428)
(7077, 25876),(7185, 25842)
(7077, 25684),(7117, 25428)
(7117, 25436),(7277, 25428)
(7185, 25876),(7214, 25780)
(6768, 26708),(7014, 26612)
(7014, 26708),(7094, 26692)
(7065, 26932),(7077, 26708)
(7077, 26788),(7094, 26708)
(7094, 26788),(7197, 26756)
(7185, 27012),(7197, 26788)
(6768, 27796),(7014, 27700)
(7185, 27620),(7197, 27396)
(7065, 27620),(7077, 27476)
(7065, 27652),(7197, 27620)
(7065, 27700),(7094, 27652)
